config,family,k_mode,K,shape,beta,dead_zone,floor,ceiling,sat_A,games,brier,log_loss,accuracy
linear_b10_dz0.01_f0.70-c1.75|norm,Bounded SRDiff,normalized,62.38,linear,10,0.01,0.7,1.75,,11426,0.186658,0.549462,0.71346
linear_b10_dz0.01_f0.70-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.7,1.75,,11426,0.189143,0.557032,0.70865
linear_b10_dz0.01_f0.70-c2.00|norm,Bounded SRDiff,normalized,58.317,linear,10,0.01,0.7,2.0,,11426,0.186348,0.548728,0.71381
linear_b10_dz0.01_f0.70-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.7,2.0,,11426,0.18829,0.554637,0.70803
linear_b10_dz0.01_f0.70-c2.25|norm,Bounded SRDiff,normalized,55.453,linear,10,0.01,0.7,2.25,,11426,0.186146,0.548277,0.71337
linear_b10_dz0.01_f0.70-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.7,2.25,,11426,0.18771,0.552993,0.71075
linear_b10_dz0.01_f0.70-c2.50|norm,Bounded SRDiff,normalized,53.392,linear,10,0.01,0.7,2.5,,11426,0.186036,0.548052,0.71477
linear_b10_dz0.01_f0.70-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.7,2.5,,11426,0.187333,0.551911,0.71075
linear_b10_dz0.01_f0.75-c1.50|norm,Bounded SRDiff,normalized,67.72,linear,10,0.01,0.75,1.5,,11426,0.187038,0.550413,0.71127
linear_b10_dz0.01_f0.75-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.75,1.5,,11426,0.190318,0.560329,0.70593
linear_b10_dz0.01_f0.75-c1.75|norm,Bounded SRDiff,normalized,62.0,linear,10,0.01,0.75,1.75,,11426,0.186663,0.549463,0.71372
linear_b10_dz0.01_f0.75-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.75,1.75,,11426,0.18913,0.557,0.7076
linear_b10_dz0.01_f0.75-c2.00|norm,Bounded SRDiff,normalized,57.984,linear,10,0.01,0.75,2.0,,11426,0.186339,0.548689,0.71372
linear_b10_dz0.01_f0.75-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.75,2.0,,11426,0.18827,0.554585,0.70803
linear_b10_dz0.01_f0.75-c2.25|norm,Bounded SRDiff,normalized,55.152,linear,10,0.01,0.75,2.25,,11426,0.186128,0.54821,0.71302
linear_b10_dz0.01_f0.75-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.75,2.25,,11426,0.187684,0.552925,0.7104
linear_b10_dz0.01_f0.75-c2.50|norm,Bounded SRDiff,normalized,53.113,linear,10,0.01,0.75,2.5,,11426,0.186011,0.547965,0.71407
linear_b10_dz0.01_f0.75-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.01,0.75,2.5,,11426,0.187303,0.551831,0.71057
linear_b10_dz0.02_f0.50-c1.50|norm,Bounded SRDiff,normalized,70.019,linear,10,0.02,0.5,1.5,,11426,0.186957,0.550223,0.71224
linear_b10_dz0.02_f0.50-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.5,1.5,,11426,0.190428,0.560602,0.7055
linear_b10_dz0.02_f0.50-c1.75|norm,Bounded SRDiff,normalized,64.332,linear,10,0.02,0.5,1.75,,11426,0.186618,0.549372,0.71337
linear_b10_dz0.02_f0.50-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.5,1.75,,11426,0.189288,0.557413,0.70576
linear_b10_dz0.02_f0.50-c2.00|norm,Bounded SRDiff,normalized,60.373,linear,10,0.02,0.5,2.0,,11426,0.186325,0.548699,0.71556
linear_b10_dz0.02_f0.50-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.5,2.0,,11426,0.188461,0.5551,0.70716
linear_b10_dz0.02_f0.50-c2.25|norm,Bounded SRDiff,normalized,57.575,linear,10,0.02,0.5,2.25,,11426,0.186175,0.548386,0.71346
linear_b10_dz0.02_f0.50-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.5,2.25,,11426,0.18793,0.553588,0.7083
linear_b10_dz0.02_f0.50-c2.50|norm,Bounded SRDiff,normalized,55.564,linear,10,0.02,0.5,2.5,,11426,0.186088,0.548218,0.71469
linear_b10_dz0.02_f0.50-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.5,2.5,,11426,0.187575,0.552564,0.70952
linear_b10_dz0.02_f0.60-c1.50|norm,Bounded SRDiff,normalized,69.419,linear,10,0.02,0.6,1.5,,11426,0.186936,0.55016,0.71224
linear_b10_dz0.02_f0.60-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.6,1.5,,11426,0.190392,0.560528,0.70532
linear_b10_dz0.02_f0.60-c1.75|norm,Bounded SRDiff,normalized,63.826,linear,10,0.02,0.6,1.75,,11426,0.186573,0.549245,0.71355
linear_b10_dz0.02_f0.60-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.6,1.75,,11426,0.189238,0.557304,0.70585
linear_b10_dz0.02_f0.60-c2.00|norm,Bounded SRDiff,normalized,59.927,linear,10,0.02,0.6,2.0,,11426,0.186266,0.548532,0.7146
linear_b10_dz0.02_f0.60-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.6,2.0,,11426,0.188402,0.554966,0.70716
linear_b10_dz0.02_f0.60-c2.25|norm,Bounded SRDiff,normalized,57.169,linear,10,0.02,0.6,2.25,,11426,0.186108,0.548191,0.71364
linear_b10_dz0.02_f0.60-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.6,2.25,,11426,0.187864,0.553435,0.70838
linear_b10_dz0.02_f0.60-c2.50|norm,Bounded SRDiff,normalized,55.186,linear,10,0.02,0.6,2.5,,11426,0.186013,0.548003,0.71434
linear_b10_dz0.02_f0.60-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.6,2.5,,11426,0.187504,0.552395,0.7097
linear_b10_dz0.02_f0.70-c1.50|norm,Bounded SRDiff,normalized,68.709,linear,10,0.02,0.7,1.5,,11426,0.18695,0.55018,0.71145
linear_b10_dz0.02_f0.70-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.7,1.5,,11426,0.19037,0.56048,0.70506
linear_b10_dz0.02_f0.70-c1.75|norm,Bounded SRDiff,normalized,63.224,linear,10,0.02,0.7,1.75,,11426,0.186555,0.549179,0.71259
linear_b10_dz0.02_f0.70-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.7,1.75,,11426,0.1892,0.557216,0.70672
linear_b10_dz0.02_f0.70-c2.00|norm,Bounded SRDiff,normalized,59.397,linear,10,0.02,0.7,2.0,,11426,0.186228,0.548411,0.7132
linear_b10_dz0.02_f0.70-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.7,2.0,,11426,0.188351,0.554847,0.70751
linear_b10_dz0.02_f0.70-c2.25|norm,Bounded SRDiff,normalized,56.686,linear,10,0.02,0.7,2.25,,11426,0.186056,0.54803,0.7139
linear_b10_dz0.02_f0.70-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.7,2.25,,11426,0.187804,0.553292,0.70935
linear_b10_dz0.02_f0.70-c2.50|norm,Bounded SRDiff,normalized,54.736,linear,10,0.02,0.7,2.5,,11426,0.185952,0.547813,0.71355
linear_b10_dz0.02_f0.70-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.7,2.5,,11426,0.187438,0.552234,0.71048
linear_b10_dz0.02_f0.75-c1.50|norm,Bounded SRDiff,normalized,68.309,linear,10,0.02,0.75,1.5,,11426,0.186976,0.550236,0.71127
linear_b10_dz0.02_f0.75-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.75,1.5,,11426,0.190368,0.560476,0.70462
linear_b10_dz0.02_f0.75-c1.75|norm,Bounded SRDiff,normalized,62.885,linear,10,0.02,0.75,1.75,,11426,0.186561,0.549182,0.71302
linear_b10_dz0.02_f0.75-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.75,1.75,,11426,0.189188,0.557188,0.70663
linear_b10_dz0.02_f0.75-c2.00|norm,Bounded SRDiff,normalized,59.098,linear,10,0.02,0.75,2.0,,11426,0.186222,0.548381,0.71364
linear_b10_dz0.02_f0.75-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.75,2.0,,11426,0.188333,0.554802,0.70777
linear_b10_dz0.02_f0.75-c2.25|norm,Bounded SRDiff,normalized,56.414,linear,10,0.02,0.75,2.25,,11426,0.186041,0.547975,0.71399
linear_b10_dz0.02_f0.75-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.75,2.25,,11426,0.187781,0.553233,0.70952
linear_b10_dz0.02_f0.75-c2.50|norm,Bounded SRDiff,normalized,54.482,linear,10,0.02,0.75,2.5,,11426,0.185931,0.547741,0.71381
linear_b10_dz0.02_f0.75-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.02,0.75,2.5,,11426,0.18741,0.552164,0.71048
linear_b10_dz0.03_f0.50-c1.50|norm,Bounded SRDiff,normalized,70.38,linear,10,0.03,0.5,1.5,,11426,0.186911,0.550039,0.71127
linear_b10_dz0.03_f0.50-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.5,1.5,,11426,0.190495,0.560776,0.70392
linear_b10_dz0.03_f0.50-c1.75|norm,Bounded SRDiff,normalized,65.043,linear,10,0.03,0.5,1.75,,11426,0.18651,0.549054,0.71346
linear_b10_dz0.03_f0.50-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.5,1.75,,11426,0.189353,0.557611,0.70497
linear_b10_dz0.03_f0.50-c2.00|norm,Bounded SRDiff,normalized,61.335,linear,10,0.03,0.5,2.0,,11426,0.186229,0.548403,0.71486
linear_b10_dz0.03_f0.50-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.5,2.0,,11426,0.188555,0.555377,0.70707
linear_b10_dz0.03_f0.50-c2.25|norm,Bounded SRDiff,normalized,58.708,linear,10,0.03,0.5,2.25,,11426,0.186093,0.548114,0.71364
linear_b10_dz0.03_f0.50-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.5,2.25,,11426,0.188045,0.553922,0.70777
linear_b10_dz0.03_f0.50-c2.50|norm,Bounded SRDiff,normalized,56.806,linear,10,0.03,0.5,2.5,,11426,0.185986,0.547902,0.71512
linear_b10_dz0.03_f0.50-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.5,2.5,,11426,0.187682,0.552883,0.70908
linear_b10_dz0.03_f0.60-c1.50|norm,Bounded SRDiff,normalized,69.876,linear,10,0.03,0.6,1.5,,11426,0.186902,0.550012,0.7118
linear_b10_dz0.03_f0.60-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.6,1.5,,11426,0.190468,0.560727,0.70436
linear_b10_dz0.03_f0.60-c1.75|norm,Bounded SRDiff,normalized,64.613,linear,10,0.03,0.6,1.75,,11426,0.186481,0.548975,0.71399
linear_b10_dz0.03_f0.60-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.6,1.75,,11426,0.189315,0.557534,0.7055
linear_b10_dz0.03_f0.60-c2.00|norm,Bounded SRDiff,normalized,60.952,linear,10,0.03,0.6,2.0,,11426,0.186188,0.548288,0.71355
linear_b10_dz0.03_f0.60-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.6,2.0,,11426,0.188509,0.555278,0.70716
linear_b10_dz0.03_f0.60-c2.25|norm,Bounded SRDiff,normalized,58.357,linear,10,0.03,0.6,2.25,,11426,0.186043,0.547974,0.71355
linear_b10_dz0.03_f0.60-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.6,2.25,,11426,0.187993,0.553806,0.70847
linear_b10_dz0.03_f0.60-c2.50|norm,Bounded SRDiff,normalized,56.478,linear,10,0.03,0.6,2.5,,11426,0.185931,0.547744,0.71495
linear_b10_dz0.03_f0.60-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.6,2.5,,11426,0.187626,0.552754,0.70917
linear_b10_dz0.03_f0.70-c1.50|norm,Bounded SRDiff,normalized,69.279,linear,10,0.03,0.7,1.5,,11426,0.18692,0.550052,0.7118
linear_b10_dz0.03_f0.70-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.7,1.5,,11426,0.190451,0.560693,0.70453
linear_b10_dz0.03_f0.70-c1.75|norm,Bounded SRDiff,normalized,64.102,linear,10,0.03,0.7,1.75,,11426,0.186473,0.548944,0.71224
linear_b10_dz0.03_f0.70-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.7,1.75,,11426,0.189284,0.557467,0.70716
linear_b10_dz0.03_f0.70-c2.00|norm,Bounded SRDiff,normalized,60.497,linear,10,0.03,0.7,2.0,,11426,0.186163,0.548211,0.71381
linear_b10_dz0.03_f0.70-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.7,2.0,,11426,0.188467,0.555186,0.70768
linear_b10_dz0.03_f0.70-c2.25|norm,Bounded SRDiff,normalized,57.94,linear,10,0.03,0.7,2.25,,11426,0.186006,0.547863,0.71364
linear_b10_dz0.03_f0.70-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.7,2.25,,11426,0.187944,0.553694,0.70821
linear_b10_dz0.03_f0.70-c2.50|norm,Bounded SRDiff,normalized,56.087,linear,10,0.03,0.7,2.5,,11426,0.185886,0.54761,0.71407
linear_b10_dz0.03_f0.70-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.7,2.5,,11426,0.187572,0.552628,0.70943
linear_b10_dz0.03_f0.75-c1.50|norm,Bounded SRDiff,normalized,68.94,linear,10,0.03,0.75,1.5,,11426,0.186944,0.55011,0.71197
linear_b10_dz0.03_f0.75-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.75,1.5,,11426,0.190449,0.560691,0.70471
linear_b10_dz0.03_f0.75-c1.75|norm,Bounded SRDiff,normalized,63.811,linear,10,0.03,0.75,1.75,,11426,0.186481,0.548959,0.71171
linear_b10_dz0.03_f0.75-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.75,1.75,,11426,0.189274,0.557445,0.7076
linear_b10_dz0.03_f0.75-c2.00|norm,Bounded SRDiff,normalized,60.238,linear,10,0.03,0.75,2.0,,11426,0.18616,0.548197,0.71346
linear_b10_dz0.03_f0.75-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.75,2.0,,11426,0.188451,0.55515,0.7076
linear_b10_dz0.03_f0.75-c2.25|norm,Bounded SRDiff,normalized,57.702,linear,10,0.03,0.75,2.25,,11426,0.185996,0.547828,0.71355
linear_b10_dz0.03_f0.75-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.75,2.25,,11426,0.187924,0.553647,0.70882
linear_b10_dz0.03_f0.75-c2.50|norm,Bounded SRDiff,normalized,55.864,linear,10,0.03,0.75,2.5,,11426,0.18587,0.54756,0.71346
linear_b10_dz0.03_f0.75-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.03,0.75,2.5,,11426,0.187548,0.552572,0.7097
linear_b10_dz0.04_f0.50-c1.50|norm,Bounded SRDiff,normalized,70.817,linear,10,0.04,0.5,1.5,,11426,0.186862,0.549845,0.71136
linear_b10_dz0.04_f0.50-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.5,1.5,,11426,0.190563,0.560956,0.70392
linear_b10_dz0.04_f0.50-c1.75|norm,Bounded SRDiff,normalized,65.836,linear,10,0.04,0.5,1.75,,11426,0.1864,0.548733,0.71337
linear_b10_dz0.04_f0.50-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.5,1.75,,11426,0.189415,0.557808,0.70567
linear_b10_dz0.04_f0.50-c2.00|norm,Bounded SRDiff,normalized,62.371,linear,10,0.04,0.5,2.0,,11426,0.186153,0.548156,0.71381
linear_b10_dz0.04_f0.50-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.5,2.0,,11426,0.188667,0.555705,0.7076
linear_b10_dz0.04_f0.50-c2.25|norm,Bounded SRDiff,normalized,59.897,linear,10,0.04,0.5,2.25,,11426,0.18602,0.547871,0.71486
linear_b10_dz0.04_f0.50-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.5,2.25,,11426,0.188175,0.554295,0.70725
linear_b10_dz0.04_f0.50-c2.50|norm,Bounded SRDiff,normalized,58.098,linear,10,0.04,0.5,2.5,,11426,0.185899,0.547629,0.7153
linear_b10_dz0.04_f0.50-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.5,2.5,,11426,0.187809,0.553257,0.70952
linear_b10_dz0.04_f0.60-c1.50|norm,Bounded SRDiff,normalized,70.379,linear,10,0.04,0.6,1.5,,11426,0.186856,0.549842,0.71215
linear_b10_dz0.04_f0.60-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.6,1.5,,11426,0.190542,0.560924,0.70445
linear_b10_dz0.04_f0.60-c1.75|norm,Bounded SRDiff,normalized,65.457,linear,10,0.04,0.6,1.75,,11426,0.18638,0.548687,0.71302
linear_b10_dz0.04_f0.60-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.6,1.75,,11426,0.189386,0.557754,0.70628
linear_b10_dz0.04_f0.60-c2.00|norm,Bounded SRDiff,normalized,62.031,linear,10,0.04,0.6,2.0,,11426,0.186122,0.548081,0.71346
linear_b10_dz0.04_f0.60-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.6,2.0,,11426,0.18863,0.555633,0.70768
linear_b10_dz0.04_f0.60-c2.25|norm,Bounded SRDiff,normalized,59.583,linear,10,0.04,0.6,2.25,,11426,0.185983,0.547774,0.71407
linear_b10_dz0.04_f0.60-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.6,2.25,,11426,0.188133,0.55421,0.70803
linear_b10_dz0.04_f0.60-c2.50|norm,Bounded SRDiff,normalized,57.803,linear,10,0.04,0.6,2.5,,11426,0.185856,0.547517,0.71539
linear_b10_dz0.04_f0.60-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.6,2.5,,11426,0.187764,0.553162,0.70943
linear_b10_dz0.04_f0.70-c1.50|norm,Bounded SRDiff,normalized,69.875,linear,10,0.04,0.7,1.5,,11426,0.18688,0.549901,0.7125
linear_b10_dz0.04_f0.70-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.7,1.5,,11426,0.190531,0.560909,0.70445
linear_b10_dz0.04_f0.70-c1.75|norm,Bounded SRDiff,normalized,65.021,linear,10,0.04,0.7,1.75,,11426,0.186383,0.548689,0.71259
linear_b10_dz0.04_f0.70-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.7,1.75,,11426,0.189363,0.557711,0.70681
linear_b10_dz0.04_f0.70-c2.00|norm,Bounded SRDiff,normalized,61.64,linear,10,0.04,0.7,2.0,,11426,0.18611,0.548041,0.7125
linear_b10_dz0.04_f0.70-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.7,2.0,,11426,0.188599,0.555569,0.7076
linear_b10_dz0.04_f0.70-c2.25|norm,Bounded SRDiff,normalized,59.221,linear,10,0.04,0.7,2.25,,11426,0.18596,0.547706,0.71364
linear_b10_dz0.04_f0.70-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.7,2.25,,11426,0.188096,0.554129,0.7083
linear_b10_dz0.04_f0.70-c2.50|norm,Bounded SRDiff,normalized,57.463,linear,10,0.04,0.7,2.5,,11426,0.185827,0.547428,0.71495
linear_b10_dz0.04_f0.70-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.7,2.5,,11426,0.187722,0.55307,0.71005
linear_b10_dz0.04_f0.75-c1.50|norm,Bounded SRDiff,normalized,69.59,linear,10,0.04,0.75,1.5,,11426,0.186901,0.549952,0.71154
linear_b10_dz0.04_f0.75-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.75,1.5,,11426,0.190527,0.560904,0.70462
linear_b10_dz0.04_f0.75-c1.75|norm,Bounded SRDiff,normalized,64.774,linear,10,0.04,0.75,1.75,,11426,0.186391,0.548706,0.7125
linear_b10_dz0.04_f0.75-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.75,1.75,,11426,0.189353,0.557691,0.70681
linear_b10_dz0.04_f0.75-c2.00|norm,Bounded SRDiff,normalized,61.418,linear,10,0.04,0.75,2.0,,11426,0.186109,0.548034,0.71232
linear_b10_dz0.04_f0.75-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.75,2.0,,11426,0.188584,0.555537,0.70768
linear_b10_dz0.04_f0.75-c2.25|norm,Bounded SRDiff,normalized,59.017,linear,10,0.04,0.75,2.25,,11426,0.185953,0.547681,0.71399
linear_b10_dz0.04_f0.75-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.75,2.25,,11426,0.188077,0.554087,0.70847
linear_b10_dz0.04_f0.75-c2.50|norm,Bounded SRDiff,normalized,57.27,linear,10,0.04,0.75,2.5,,11426,0.185815,0.547392,0.71372
linear_b10_dz0.04_f0.75-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.04,0.75,2.5,,11426,0.187701,0.553021,0.70987
linear_b10_dz0.05_f0.50-c1.50|norm,Bounded SRDiff,normalized,71.348,linear,10,0.05,0.5,1.5,,11426,0.186816,0.549693,0.71241
linear_b10_dz0.05_f0.50-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.5,1.5,,11426,0.190638,0.561175,0.70305
linear_b10_dz0.05_f0.50-c1.75|norm,Bounded SRDiff,normalized,66.715,linear,10,0.05,0.5,1.75,,11426,0.186342,0.548548,0.71215
linear_b10_dz0.05_f0.50-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.5,1.75,,11426,0.18952,0.558116,0.70515
linear_b10_dz0.05_f0.50-c2.00|norm,Bounded SRDiff,normalized,63.467,linear,10,0.05,0.5,2.0,,11426,0.186104,0.547992,0.71302
linear_b10_dz0.05_f0.50-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.5,2.0,,11426,0.188803,0.556103,0.7076
linear_b10_dz0.05_f0.50-c2.25|norm,Bounded SRDiff,normalized,61.147,linear,10,0.05,0.5,2.25,,11426,0.185956,0.547665,0.71381
linear_b10_dz0.05_f0.50-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.5,2.25,,11426,0.188314,0.554709,0.70856
linear_b10_dz0.05_f0.50-c2.50|norm,Bounded SRDiff,normalized,59.451,linear,10,0.05,0.5,2.5,,11426,0.185837,0.547431,0.71477
linear_b10_dz0.05_f0.50-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.5,2.5,,11426,0.18796,0.553707,0.70943
linear_b10_dz0.05_f0.60-c1.50|norm,Bounded SRDiff,normalized,70.966,linear,10,0.05,0.6,1.5,,11426,0.186817,0.549703,0.71294
linear_b10_dz0.05_f0.60-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.6,1.5,,11426,0.190624,0.561156,0.7041
linear_b10_dz0.05_f0.60-c1.75|norm,Bounded SRDiff,normalized,66.381,linear,10,0.05,0.6,1.75,,11426,0.186331,0.548524,0.71224
linear_b10_dz0.05_f0.60-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.6,1.75,,11426,0.189498,0.558078,0.70532
linear_b10_dz0.05_f0.60-c2.00|norm,Bounded SRDiff,normalized,63.165,linear,10,0.05,0.6,2.0,,11426,0.186084,0.547944,0.71302
linear_b10_dz0.05_f0.60-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.6,2.0,,11426,0.188776,0.556051,0.7076
linear_b10_dz0.05_f0.60-c2.25|norm,Bounded SRDiff,normalized,60.867,linear,10,0.05,0.6,2.25,,11426,0.18593,0.5476,0.71355
linear_b10_dz0.05_f0.60-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.6,2.25,,11426,0.188283,0.554647,0.70873
linear_b10_dz0.05_f0.60-c2.50|norm,Bounded SRDiff,normalized,59.186,linear,10,0.05,0.6,2.5,,11426,0.185808,0.547353,0.71434
linear_b10_dz0.05_f0.60-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.6,2.5,,11426,0.187926,0.553637,0.70952
linear_b10_dz0.05_f0.70-c1.50|norm,Bounded SRDiff,normalized,70.526,linear,10,0.05,0.7,1.5,,11426,0.18684,0.549772,0.71154
linear_b10_dz0.05_f0.70-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.7,1.5,,11426,0.190616,0.561152,0.70375
linear_b10_dz0.05_f0.70-c1.75|norm,Bounded SRDiff,normalized,65.996,linear,10,0.05,0.7,1.75,,11426,0.186336,0.548546,0.71224
linear_b10_dz0.05_f0.70-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.7,1.75,,11426,0.189481,0.558053,0.70602
linear_b10_dz0.05_f0.70-c2.00|norm,Bounded SRDiff,normalized,62.817,linear,10,0.05,0.7,2.0,,11426,0.186078,0.547933,0.7125
linear_b10_dz0.05_f0.70-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.7,2.0,,11426,0.188752,0.556009,0.70655
linear_b10_dz0.05_f0.70-c2.25|norm,Bounded SRDiff,normalized,60.543,linear,10,0.05,0.7,2.25,,11426,0.185916,0.547565,0.71329
linear_b10_dz0.05_f0.70-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.7,2.25,,11426,0.188254,0.554591,0.70882
linear_b10_dz0.05_f0.70-c2.50|norm,Bounded SRDiff,normalized,58.88,linear,10,0.05,0.7,2.5,,11426,0.185787,0.5473,0.71407
linear_b10_dz0.05_f0.70-c2.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.7,2.5,,11426,0.187894,0.553572,0.70952
linear_b10_dz0.05_f0.75-c1.50|norm,Bounded SRDiff,normalized,70.282,linear,10,0.05,0.75,1.5,,11426,0.186865,0.549836,0.7118
linear_b10_dz0.05_f0.75-c1.50|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.75,1.5,,11426,0.190618,0.561161,0.70357
linear_b10_dz0.05_f0.75-c1.75|norm,Bounded SRDiff,normalized,65.782,linear,10,0.05,0.75,1.75,,11426,0.186351,0.548581,0.71267
linear_b10_dz0.05_f0.75-c1.75|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.75,1.75,,11426,0.189478,0.558048,0.70558
linear_b10_dz0.05_f0.75-c2.00|norm,Bounded SRDiff,normalized,62.623,linear,10,0.05,0.75,2.0,,11426,0.186085,0.547947,0.7118
linear_b10_dz0.05_f0.75-c2.00|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.75,2.0,,11426,0.188744,0.555994,0.70646
linear_b10_dz0.05_f0.75-c2.25|norm,Bounded SRDiff,normalized,60.363,linear,10,0.05,0.75,2.25,,11426,0.185917,0.547565,0.71302
linear_b10_dz0.05_f0.75-c2.25|fixed,Bounded SRDiff,fixed,35,linear,10,0.05,0.75,2.25,,11426,0.188243,0.554569,0.70873
linear_b10_dz0.05_f0.75-c2.50|norm,Bounded SRDiff,normalized,58.71,linear,10,0.05,0.75,2.5,,11426,0.185784,0.547289,0.71381
